ул. Придорожная, д. 2, Екатеринбург
ул. Хохрякова, д. 75, Екатеринбург
ул. Новгородцевой, д. 17, к. б, Екатеринбург
ул. Черепанова, д. 30, Екатеринбург
ул. Индустрии, д. 66, Екатеринбург
ул. Таежная, д. 4, Екатеринбург
ул. Малышева, д. 21, к. 4, Екатеринбург
ул. Вильгельма де Геннина, д. 49, Екатеринбург
ул. Мамина-Сибиряка, д. 52, Екатеринбург
пер. Трактористов, д. 5, Екатеринбург
ул. Народной воли, д. 18, Екатеринбург
ул. Попова, д. 27, Екатеринбург
ул. Лучистая, д. 2, Екатеринбург
ул. Чкалова, д. 240, Екатеринбург
ул. Заводская, д. 75, Екатеринбург
ул. Мельникова, д. 27, Екатеринбург
ул. Машинная, д. 44, к. 1, Екатеринбург
ул. Вилонова, д. 6, Екатеринбург
ш. Елизаветинское, д. 46, Екатеринбург
ш. Елизаветинское, д. 48, Екатеринбург
ул. Ткачей, д. 16, стр. а, Екатеринбург
ул. Водная, д. 13а, Екатеринбург
пр-кт. Академика Сахарова, д. 76, Екатеринбург
ул. Вилонова, д. 14, лит. А, Екатеринбург
ул. Ясная, д. 33, Екатеринбург
ул. Летчиков, д. 12, Екатеринбург
ул. Юмашева, д. 18, Екатеринбург
ул. Титова, д. 8, к. 3, Екатеринбург
ул. Серафимы Дерябиной, д. 53, к. А, Екатеринбург
ул. Куйбышева, д. 4, лит. а, Екатеринбург
ул. Крауля, д. 68, Екатеринбург
ул. Амундсена, д. 51А, Екатеринбург
ул. Мира, д. 3, к. в, Екатеринбург
ул. Чкалова, д. 258, Екатеринбург
п. Мичуринский, ул. Карасьевская, д. 35, Екатеринбург
ул. Попова, д. 33, к. а, Екатеринбург
ул. Опалихинская, д. 44, Екатеринбург
п. Перегон, д. 1, Екатеринбург
п. Перегон, д. 2, Екатеринбург
ул. Атмосферная, д. 11, Екатеринбург
п. Северка, ул. Набережная, д. 73, Екатеринбург
ул. Селькоровская, д. 36., Екатеринбург
ул. Санаторная, д. 19., Екатеринбург
ул. Аптекарская, д. 48., Екатеринбург
ул. Амундсена, д. 68б., Екатеринбург
ул. Колхозников, д. 83., Екатеринбург
ул. Щербакова, д. 115., Екатеринбург
ул. Парниковая, д. 2, Екатеринбург
ул. Бахчиванджи, д. 1, к. Б, Екатеринбург
ул. Волгоградская, д. 45, лит. Б, Екатеринбург
ул. Хомякова, д. 23, Екатеринбург
ул. Фонвизина, д. 3, Екатеринбург
пр-кт. Космонавтов, д. 32, Екатеринбург
ул. Токарей, д. 27, к. 2, Екатеринбург
ул. Щербакова, д. 82, Екатеринбург
ул. Бебеля, д. 138, Екатеринбург
ул. Уральских рабочих, д. 28, Екатеринбург
ул. Ангарская, д. 50А, Екатеринбург
ул. Бакинских комиссаров, д. 105, Екатеринбург
ул. Машинная, д. 44, к. 2, Екатеринбург
ул. Машинная, д. 44, к. 3, Екатеринбург
ул. Владимира Высоцкого, д. 18, к. Д, Екатеринбург
ул. Кунарская, д. 20, Екатеринбург
ул. Алтайская, д. 70, Екатеринбург
ул. Патриотов, д. 6, к. 2, Екатеринбург
ул. Электриков, д. 25, Екатеринбург
ул. Ярославская, д. 17, Екатеринбург
ул. Фронтовых бригад, д. 7, Екатеринбург
ул. Новгородцевой, д. 23, Екатеринбург
ул. Пехотинцев, д. 4, к. 1, Екатеринбург
ул. Пехотинцев, д. 4, к. 2, Екатеринбург
б-р. Академика Семихатова Н.А., д. 18, Екатеринбург
ул. Начдива Онуфриева, д. 26, к. 1, стр. панельный, лит. Б, Екатеринбург
ул. Красина, д. 3, лит. а, Екатеринбург
ул. Победы, д. 4, Екатеринбург
ул. Шевченко, д. 19, Екатеринбург
б-р. Культуры, д. 21, к. А, Екатеринбург
пр-кт. Ленина, д. 66, к. А, Екатеринбург
ул. Бажова, д. 76, лит. а, Екатеринбург
ул. Евгения Савкова, д. 54, Екатеринбург
ул. Вилонова, д. 12, Екатеринбург
ул. Вильгельма де Геннина, д. 47, Екатеринбург
ул. Волгоградская, д. 29, к. а, Екатеринбург
ул. Фрезеровщиков, д. 28, Екатеринбург
ул. Токарей, д. 24, Екатеринбург
ул. Таганская, д. 97, Екатеринбург
ул. Авиационная, д. 10, Екатеринбург
ул. Баумана, д. 31, к. а, Екатеринбург
ул. Красных командиров, д. 16, Екатеринбург
пер. Замятина, д. 28, стр. а, Екатеринбург
ул. Ткачей, д. 16, Екатеринбург
ул. Буторина, д. 2, Екатеринбург
ул. Крупносортщиков, д. 10, Екатеринбург
ул. Электриков, д. 5, Екатеринбург
ул. Электриков, д. 11, Екатеринбург
ул. Новгородцевой, д. 33, лит. А, Екатеринбург
ул. Сакко и Ванцетти, д. 37, Екатеринбург
ул. Ломоносова, д. 57, к. А, Екатеринбург
ул. Хохрякова, д. 72, Екатеринбург
ул. Папанина, д. 26, Екатеринбург
ул. Фрезеровщиков, д. 38, Екатеринбург
ул. Восстания, д. 17, Екатеринбург
ул. Победы, д. 59, Екатеринбург
ул. 40-летия Октября, д. 82, Екатеринбург
ул. Ильича, д. 52, Екатеринбург
ул. Победы, д. 18, Екатеринбург
ул. Победы, д. 38, Екатеринбург
ул. Победы, д. 36, Екатеринбург
ул. Бакинских комиссаров, д. 60, Екатеринбург
ул. Избирателей, д. 13, Екатеринбург
ул. Избирателей, д. 67, Екатеринбург
ул. Избирателей, д. 72, Екатеринбург
ул. 40-летия Октября, д. 59, Екатеринбург
ул. Избирателей, д. 9, Екатеринбург
ул. Избирателей, д. 67А, Екатеринбург
ул. Ильича, д. 50А, Екатеринбург
ул. Ильича, д. 52А, Екатеринбург
ул. Ильича, д. 52Б, Екатеринбург
ул. 40-летия Октября, д. 55, Екатеринбург
ул. 40-летия Октября, д. 65, Екатеринбург
ул. 40-летия Октября, д. 69, Екатеринбург
ул. 40-летия Октября, д. 80, Екатеринбург
ул. Восстания, д. 7, Екатеринбург
ул. Достоевского, д. 63, Екатеринбург
ул. Ильича, д. 61А, Екатеринбург
ул. Ильича, д. 52В, Екатеринбург
ул. Победы, д. 2, Екатеринбург
ул. Победы, д. 32, Екатеринбург
ул. Ильича, д. 50, Екатеринбург
ул. Избирателей, д. 5, Екатеринбург
ул. Победы, д. 5, Екатеринбург
ул. Победы, д. 11, Екатеринбург
ул. Победы, д. 17а, Екатеринбург
ул. Ильича, д. 38, Екатеринбург
пр-кт. Космонавтов, д. 29Б, Екатеринбург
ул. Индустрии, д. 54, Екатеринбург
ул. Бакинских комиссаров, д. 62, Екатеринбург
ул. Победы, д. 26, Екатеринбург
ул. Избирателей, д. 20, Екатеринбург
ул. Восстания, д. 9, Екатеринбург
ул. Бакинских комиссаров, д. 64, Екатеринбург
ул. Стахановская, д. 51, Екатеринбург
ул. Стахановская, д. 51А, Екатеринбург
ул. Новаторов, д. 17, Екатеринбург
ул. Московская, д. 55, Екатеринбург
ул. Чекистов, д. 9, Екатеринбург
ул. Московская, д. 213, к. а, Екатеринбург
ул. Щорса, д. 109, Екатеринбург
ул. Евгения Савкова, д. 56, Екатеринбург
ул. Евгения Савкова, д. 58, Екатеринбург
ул. Сурикова, д. 48, Екатеринбург
ул. Победы, д. 13, Екатеринбург
пр-кт. Орджоникидзе, д. 25, Екатеринбург
ул. Восстания, д. 23, Екатеринбург
ул. Восстания, д. 29, Екатеринбург
ул. Победы, д. 12, Екатеринбург
ул. Победы, д. 17, Екатеринбург
ул. Победы, д. 7, Екатеринбург
ул. Избирателей, д. 36, Екатеринбург
ул. Избирателей, д. 28, Екатеринбург
ул. Ломоносова, д. 19, Екатеринбург
ул. 40-летия Октября, д. 33, Екатеринбург
ул. Новаторов, д. 12, Екатеринбург
ул. Избирателей, д. 15, Екатеринбург
ул. Избирателей, д. 44, Екатеринбург
ул. Избирателей, д. 24, Екатеринбург
ул. Ломоносова, д. 9, Екатеринбург
пр-кт. Космонавтов, д. 29, Екатеринбург
пр-кт. Космонавтов, д. 31, Екатеринбург
пр-кт. Орджоникидзе, д. 24, Екатеринбург
ул. Индустрии, д. 52а, Екатеринбург
ул. Победы, д. 8, Екатеринбург
ул. 40-летия Октября, д. 39, Екатеринбург
ул. 40-летия Октября, д. 47, Екатеринбург
ул. Победы, д. 70, Екатеринбург
ул. Учителей, д. 10, Екатеринбург
ул. 8 Марта, д. 146, Екатеринбург
ул. Щорса, д. 92, к. 2, лит. А, Екатеринбург
ул. Боровая, д. 19, к. а, Екатеринбург
пер. Шадринский, д. 18, Екатеринбург
ул. Косарева, д. 15, к. отсувтствует, стр. 9 этажей, лит. Литера С, Екатеринбург
ул. Симферопольская, д. 28, к. а, Екатеринбург
ул. Рассветная, д. 8, к. 1, Екатеринбург
ул. Рассветная, д. 6, к. 2, Екатеринбург
пер. Энергетиков, д. 4, лит. а, Екатеринбург
ул. Татищева, д. 126, Екатеринбург
ул. Репина, д. 68, Екатеринбург
ул. Начдива Онуфриева, д. 56, Екатеринбург
ул. Академика Бардина, д. 7, к. 3, Екатеринбург
ул. Сурикова, д. 40, Екатеринбург
пер. Трактористов, д. 10, Екатеринбург
ул. Хохрякова, д. 18, к. 0, стр. 0, лит. 0, Екатеринбург
ул. Таватуйская, д. 1-г, Екатеринбург
ул. Бакинских комиссаров, д. 180, Екатеринбург
ул. Софьи Перовской, д. 113 (1, 2, 3 подъезды), Екатеринбург
ул. Электриков, д. 9, Екатеринбург
ул. Хрустальногорская, д. 35, к. 1, Екатеринбург
ул. Хрустальногорская, д. 35, к. 2, Екатеринбург
ул. Хрустальногорская, д. 35, к. 3, Екатеринбург
ул. Хрустальногорская, д. 35, к. 4, Екатеринбург
ул. Хрустальногорская, д. 35, к. 5, Екатеринбург
ул. Хрустальногорская, д. 35, к. 6, Екатеринбург
ул. Хрустальногорская, д. 35, к. 7, Екатеринбург
ул. Хрустальногорская, д. 35, к. 8, Екатеринбург
ул. Хрустальногорская, д. 35, к. 9, Екатеринбург
ул. Хрустальногорская, д. 35, к. 10, Екатеринбург
б-р. Академика Семихатова Н.А., д. 8, Екатеринбург
ул. Евгения Савкова, д. 60, Екатеринбург
ул. Шаумяна, д. 81а, Екатеринбург
ул. Пехотинцев, д. 3, к. 2, Екатеринбург
ул. Щорса, д. 54, к. А, Екатеринбург
ул. Шейнкмана, д. 134, лит. А, Екатеринбург
ул. Восстания, д. 110., Екатеринбург
ул. Горького, д. 18, Екатеринбург
ул. Патриотов, д. 6, к. 3, Екатеринбург
ул. Щорса, д. 24, Екатеринбург
ул. Степана Разина, д. 107, Екатеринбург
ул. Степана Разина, д. 122, лит. Секция 5А, Екатеринбург
ул. Парниковая, д. 13, Екатеринбург
ул. Краснофлотцев, д. 53, к. А, Екатеринбург
ул. Фрезеровщиков, д. 26, Екатеринбург
ул. Латвийская, д. 54, Екатеринбург
ул. Лобкова, д. 93, Екатеринбург
ул. Уральских рабочих, д. 73., Екатеринбург
ул. Уральских рабочих, д. 63., Екатеринбург
пер. Симбирский, д. 3., Екатеринбург
ул. Ломоносова, д. 23., Екатеринбург
ул. Мамина-Сибиряка, д. 25, Екатеринбург
ул. Фурманова, д. 63, Екатеринбург
ул. Победы, д. 35, Екатеринбург
ул. Мамина-Сибиряка, д. 38, Екатеринбург
ул. Индустрии, д. 104, Екатеринбург
пер. Сызранский, д. 17, Екатеринбург
ул. Уральских рабочих, д. 71., Екатеринбург
ул. Избирателей, д. 50, Екатеринбург
ул. Библиотечная, д. 50а, Екатеринбург
ул. Николая Никонова, д. 4, Екатеринбург
б-р. Денисова-Уральского, д. 5, к. А, Екатеринбург
ул. Маневровая, д. 17, стр. б, Екатеринбург
ул. Расточная, д. 13 (8, 9 подъезд), Екатеринбург
ул. Расточная, д. 17, к. 1, Екатеринбург
ул. Техническая, д. 67 (1, 2 подъезд), Екатеринбург
ул. Вайнера, д. 68, лит. А, Екатеринбург
ул. Мраморская, д. 34, к. 4, Екатеринбург
ул. Тагильская, д. 15, Екатеринбург
пр-кт. Академика Сахарова, д. 70, Екатеринбург
ул. Мамина-Сибиряка, д. 177, Екатеринбург
ул. Михеева М.Н., д. 2, Екатеринбург
ул. Чайковского, д. 75., Екатеринбург
ул. Викулова, д. 26, к. а, Екатеринбург
ул. Армавирская, д. 17, Екатеринбург
пер. Утренний, д. 7, Екатеринбург
ул. Луначарского, д. 38, Екатеринбург
ул. Уральских рабочих, д. 75., Екатеринбург
ул. Мамина-Сибиряка, д. 57а, Екатеринбург
ул. Ключевская, д. 14., Екатеринбург
ул. 40-летия Октября, д. 65 а., Екатеринбург
ул. Избирателей, д. 38., Екатеринбург
ул. 40-летия Октября, д. 63., Екатеринбург
ул. Избирателей, д. 69., Екатеринбург
ул. Ломоносова, д. 12., Екатеринбург
пр-кт. Орджоникидзе, д. 16., Екатеринбург
ул. Индустрии, д. 36., Екатеринбург
ул. Горького, д. 51, Екатеринбург
ул. Уральская, д. 63, Екатеринбург
пер. Симбирский, д. 5., Екатеринбург
пер. Терновый, д. 8, Екатеринбург
ул. 8 Марта, д. 204, к. 5, Екатеринбург
п. Садовый, ул. Сибирка, д. 24, Екатеринбург
ул. Парниковая, д. 4, Екатеринбург
ул. Ломоносова, д. 28., Екатеринбург
ул. Белинского, д. 175, Екатеринбург
ул. Краснолесья, д. 20, Екатеринбург
ул. Московская, д. 1, Екатеринбург
ул. Калинина, д. 62., Екатеринбург
ул. Уральских рабочих, д. 55б., Екатеринбург
ул. Кировградская, д. 64., Екатеринбург
ул. Ломоносова, д. 28, лит. Е, Екатеринбург
ул. Ереванская, д. 28, Екатеринбург
ул. Шаумяна, д. 87, Екатеринбург
ул. Ломоносова, д. 25., Екатеринбург
пр-кт. Седова, д. 52, Екатеринбург
ул. Избирателей, д. 5., Екатеринбург
ул. Ломоносова, д. 34., Екатеринбург
ул. 40-летия Октября, д. 53., Екатеринбург
ул. Восстания, д. 21., Екатеринбург
ул. Коммунальная, д. 38, Екатеринбург
ул. Калинина, д. 65., Екатеринбург
ул. Восстания, д. 13., Екатеринбург
ул. Павлодарская, д. 4, Екатеринбург
ул. Шаумяна, д. 86, к. 4, Екатеринбург
ул. Посадская, д. 40, к. 2, Екатеринбург
ул. Токарей, д. 50, к. 3, Екатеринбург
ул. Софьи Перовской, д. 113, Екатеринбург
ул. Таватуйская, д. 1, к. Б, Екатеринбург
пр-кт. Ленина, д. 62, к. 5, Екатеринбург
пр-кт. Ленина, д. 68, к. Б, Екатеринбург
пр-кт. Ленина, д. 93, Екатеринбург
ул. Пионеров, д. 10, к. 1, Екатеринбург
ул. Стахановская, д. 51, к. А, Екатеринбург
ул. Стахановская, д. 24, к. 1, Екатеринбург
ул. Агрономическая, д. 36, к. А, Екатеринбург
ул. Агрономическая, д. 31, к. А, Екатеринбург
ул. Ясная, д. 34, к. 2, Екатеринбург
ул. Агрономическая, д. 4, к. Б, Екатеринбург
ул. Феофанова, д. 5, стр. 1, Екатеринбург
ул. Шефская, д. 21, к. А, Екатеринбург
ул. Энтузиастов, д. 10, Екатеринбург
ул. Энтузиастов, д. 12, Екатеринбург
ул. Таганская, д. 15, стр. 1, Екатеринбург
ул. Самаркандская, д. 12, Екатеринбург
ул. Библиотечная, д. 27, стр. 2, Екатеринбург
ул. Библиотечная, д. 27 а, Екатеринбург
ул. Волгоградская, д. 200, Екатеринбург
ул. Белореченская, д. 23, к. 3, Екатеринбург
ул. Белореченская, д. 13, к. 2, Екатеринбург
ул. Волгоградская, д. 184, Екатеринбург
ул. Волгоградская, д. 198, Екатеринбург
ул. Посадская, д. 44, к. 4, Екатеринбург
ул. Серафимы Дерябиной, д. 31, к. 2, Екатеринбург
ул. Серафимы Дерябиной, д. 31, к. 3, Екатеринбург
ул. Белореченская, д. 6, Екатеринбург
ул. Белореченская, д. 34, к. 2, Екатеринбург
ул. Гурзуфская, д. 18, Екатеринбург
ул. Крауля, д. 75, к. 1, Екатеринбург
ул. Крауля, д. 80/2, Екатеринбург
ул. Металлургов, д. 40/3, Екатеринбург
ул. Татищева, д. 125/3, Екатеринбург
ул. Татищева, д. 77, Екатеринбург
ул. Посадская, д. 40, к. 1, Екатеринбург
ул. Луначарского, д. 21 (подъезд 8), Екатеринбург
пр-кт. Седова, д. 48, к. А, Екатеринбург
ул. Минометчиков, д. 28, Екатеринбург
ул. Свердлова, д. 4, Екатеринбург
ул. Ольховская, д. 25, к. 1, Екатеринбург
ул. Блюхера, д. 51, Екатеринбург
пр-кт. Ленина, д. 69, к. 4, Екатеринбург
пр-кт. Ленина, д. 41, Екатеринбург
ул. Менделеева, д. 17, Екатеринбург
ул. Сулимова, д. 23, Екатеринбург
ул. Сурикова, д. 7, Екатеринбург
ул. Педагогическая, д. 7, к. А, Екатеринбург
ул. Волгоградская, д. 37, к. Б, Екатеринбург
ул. Серафимы Дерябиной, д. 43, Екатеринбург
ул. Советская, д. 17, Екатеринбург
ул. Шейнкмана, д. 110, Екатеринбург
ул. Советская, д. 11, Екатеринбург
ул. Академика Бардина, д. 15, Екатеринбург
ул. Амундсена, д. 54/3, Екатеринбург
ул. Волгоградская, д. 31/2, Екатеринбург
ул. Начдива Онуфриева, д. 58, Екатеринбург
ул. Начдива Онуфриева, д. 30, Екатеринбург
ул. Куйбышева, д. 112, к. В, Екатеринбург
ул. Серафимы Дерябиной, д. 43, Екатеринбург
пр-кт. Ленина, д. 52, к. 4А, Екатеринбург
пр-кт. Ленина, д. 54, к. 1, Екатеринбург
пр-кт. Ленина, д. 52, к. 1А, Екатеринбург
пр-кт. Ленина, д. 52, к. 4, Екатеринбург
пр-кт. Ленина, д. 54, к. 2, Екатеринбург
ул. Решетникова, д. 2, Екатеринбург
ул. Решетникова, д. 12, Екатеринбург
ул. Щорса, д. 23, к. А, Екатеринбург
ул. Куйбышева, д. 115, к. А, Екатеринбург
ул. Красных командиров, д. 72, Екатеринбург
пр-кт. Космонавтов, д. 74, Екатеринбург
ул. Старых Большевиков, д. 29, к. А, Екатеринбург
ул. Красных борцов, д. 7, к. А, Екатеринбург
ул. Шефская, д. 60, Екатеринбург
ул. Новаторов, д. 4, к. А, Екатеринбург
ул. Краснофлотцев, д. 1Г, Екатеринбург
ул. Старых Большевиков, д. 77, Екатеринбург
ул. Старых Большевиков, д. 15, Екатеринбург
ул. Красных командиров, д. 32, Екатеринбург
ул. Лобкова, д. 10, Екатеринбург
ул. Баумана, д. 45, Екатеринбург
ул. Стачек, д. 5, Екатеринбург
ул. 40-летия Октября, д. 21, Екатеринбург
ул. 40-летия Октября, д. 48, Екатеринбург
ул. Бакинских комиссаров, д. 116, Екатеринбург
ул. Восстания, д. 110, Екатеринбург
ул. Восстания, д. 97, Екатеринбург
ул. Индустрии, д. 32, Екатеринбург
ул. Победы, д. 9, к. А, Екатеринбург
ул. Победы, д. 40, к. 1, Екатеринбург
ул. Победы, д. 37, Екатеринбург
пр-кт. Орджоникидзе, д. 6, к. А, Екатеринбург
ул. Красных командиров, д. 32, Екатеринбург
ул. Исетская, д. 16, Екатеринбург
ул. Волгоградская, д. 37, к. А, Екатеринбург
ул. Аптекарская, д. 37, Екатеринбург
ул. Агрономическая, д. 6, к. А, Екатеринбург
пер. Короткий, д. 4, к. А, Екатеринбург
ул. Уральских рабочих, д. 63, Екатеринбург
ул. Степана Разина, д. 83, Екатеринбург
ул. Кировградская, д. 16, стр. 1, Екатеринбург
ул. Самаркандская, д. 16, Екатеринбург
ул. Донская, д. 26, к. В, Екатеринбург
ул. Библиотечная, д. 27, стр. 1, Екатеринбург
п. Широкая Речка, д. 19, Екатеринбург
ул. Восточная, д. 96, Екатеринбург
ул. Белинского, д. 8/10, Екатеринбург
ул. Громова, д. 136, Екатеринбург
ул. Июльская, д. 16, Екатеринбург
ул. Баумана, д. 9, Екатеринбург
б-р. Культуры, д. 19, Екатеринбург
ул. Тургенева, д. 30, к. А, Екатеринбург
ул. Серафимы Дерябиной, д. 29, Екатеринбург
ул. Техническая, д. 35, к. А, Екатеринбург
ул. Куйбышева, д. 6, Екатеринбург
ул. Сурикова, д. 60, Екатеринбург
ул. Родонитовая, д. 5, Екатеринбург
ул. Стрелочников, д. 1, Екатеринбург
пер. Шадринский, д. 16, Екатеринбург
ул. Красных командиров, д. 106, Екатеринбург
ул. Блюхера, д. 71, к. 3, Екатеринбург
ул. Латвийская, д. 51, Екатеринбург
ул. Летчиков, д. 15, лит. в, Екатеринбург
ул. Печерская, д. 4, к. А, Екатеринбург
пер. Телефонный, д. 5, Екатеринбург
ул. Уральская, д. 57, к. 2, Екатеринбург
ул. Чайковского, д. 12, Екатеринбург
ул. Фролова, д. 27, Екатеринбург
ул. Фролова, д. 25, Екатеринбург
ул. Авиаторов, д. 2, к. 1, Екатеринбург
ул. Ереванская, д. 4, к. А, Екатеринбург
ул. Красноармейская, д. 23, Екатеринбург
ул. Карла Маркса, д. 22, Екатеринбург
ул. Кировградская, д. 63, к. А, Екатеринбург
ул. Красных командиров, д. 104, Екатеринбург
ул. Кировградская, д. 73, к. А, Екатеринбург
пер. Коломенский, д. 4, Екатеринбург
ул. Павлодарская, д. 48, лит. а, Екатеринбург
ул. Латвийская, д. 45, стр. У2, Екатеринбург
ул. Гагарина, д. 9, Екатеринбург
ул. Краснолесья, д. 24/1, Екатеринбург
ул. Академика Вонсовского, д. 6/1, Екатеринбург
ул. Юлиуса Фучика, д. 78/1, Екатеринбург
ул. Восстания, д. 23., Екатеринбург
пр-кт. Космонавтов, д. 25а., Екатеринбург
пр-кт. Орджоникидзе, д. 21., Екатеринбург
ул. Победы, д. 6., Екатеринбург
ул. Победы, д. 70, к. г., Екатеринбург
ул. Избирателей, д. 24, Екатеринбург
ул. Восстания, д. 29., Екатеринбург
ул. Щербакова, д. 145а, Екатеринбург
пр-кт. Космонавтов, д. 29., Екатеринбург
ул. Победы, д. 12., Екатеринбург
ул. Победы, д. 26., Екатеринбург
ул. Победы, д. 7., Екатеринбург
ул. Победы, д. 17., Екатеринбург
ул. Победы, д. 51, к. 2, Екатеринбург
ул. Красных командиров, д. 32, стр. 8-9, лит. А, Екатеринбург
ул. Юлиуса Фучика, д. 13, Екатеринбург
ул. Избирателей, д. 65., Екатеринбург
пр-кт. Орджоникидзе, д. 23., Екатеринбург
ул. Избирателей, д. 19., Екатеринбург
ул. Индустрии, д. 52а., Екатеринбург
ул. Ломоносова, д. 26., Екатеринбург
ул. Ломоносова, д. 19., Екатеринбург
ул. Избирателей, д. 36., Екатеринбург
ул. Ломоносова, д. 28а., Екатеринбург
ул. Куйбышева, д. 48, к. Б, Екатеринбург
ул. Коммунистическая, д. 6., Екатеринбург
пр-кт. Космонавтов, д. 92 (с7по 10 подъезд.), Екатеринбург
ул. Восстания, д. 95.., Екатеринбург
пр-кт. Космонавтов, д. 31, лит. 0, Екатеринбург
ул. Ломоносова, д. 55., Екатеринбург
ул. Победы, д. 30., Екатеринбург
ул. Победы, д. 42., Екатеринбург
ул. Стахановская, д. 53., Екатеринбург
ул. Победы, д. 16., Екатеринбург
ул. Коммунистическая, д. 4., Екатеринбург
ул. Индустрии, д. 58., Екатеринбург
ул. Бахчиванджи, д. 22, к. а, Екатеринбург
ул. Избирателей, д. 1., Екатеринбург
ул. Избирателей, д. 9., Екатеринбург
ул. Бакинских комиссаров, д. 60., Екатеринбург
ул. Бакинских комиссаров, д. 64., Екатеринбург
ул. Ильича, д. 52в., Екатеринбург
ул. 40-летия Октября, д. 69., Екатеринбург
ул. 40-летия Октября, д. 80., Екатеринбург
ул. Таганская, д. 17-, Екатеринбург
пр-кт. Орджоникидзе, д. 22, Екатеринбург
ул. Бакинских комиссаров, д. 114, Екатеринбург
ул. Ильича, д. 20, Екатеринбург
ул. Мира, д. 44 А, Екатеринбург
ул. Мира, д. 44 Б, Екатеринбург
ул. Бакинских комиссаров, д. 116, Екатеринбург
ул. Восстания, д. 27, Екатеринбург
пр-кт. Орджоникидзе, д. 26., Екатеринбург
ул. Восстания, д. 108, Екатеринбург
ул. Ильича, д. 69, Екатеринбург
пр-кт. Космонавтов, д. 27б, Екатеринбург
ул. Коммунистическая, д. 14, Екатеринбург
ул. Победы, д. 8., Екатеринбург
ул. Ильича, д. 59, Екатеринбург
ул. Победы, д. 15, Екатеринбург
ул. Победы, д. 13., Екатеринбург
пр-кт. Космонавтов, д. 29А, Екатеринбург
пр-кт. Космонавтов, д. 29, к. А, Екатеринбург
ул. Лагерная, д. 48, к. А, Екатеринбург
тракт. Сибирский, д. 97, Екатеринбург
тракт. Сибирский, д. 103, Екатеринбург
пер. Волчанский, д. 10, лит. а, Екатеринбург
ул. Восстания, д. 7., Екатеринбург
ул. Избирателей, д. 20., Екатеринбург
ул. Избирателей, д. 22., Екатеринбург
ул. Победы, д. 10., Екатеринбург
ул. 40-летия Октября, д. 39., Екатеринбург
ул. 40-летия Октября, д. 49., Екатеринбург
ул. Большакова, д. 25, Екатеринбург
ул. Крауля, д. 11., Екатеринбург
ул. Евгения Савкова, д. 54., Екатеринбург
ул. Шейнкмана, д. 111-, Екатеринбург
ул. Колмогорова, д. 73, к. 1, Екатеринбург
ул. Колмогорова, д. 73, к. 4, Екатеринбург
ул. Амундсена, д. 118, к. а, Екатеринбург
ул. Ильича, д. 20A., Екатеринбург
ул. Рощинская, д. 44, Екатеринбург
пер. Трамвайный, д. 2, к. 4, Екатеринбург
ул. Рощинская, д. 21, Екатеринбург
ул. Павла Шаманова, д. 15, Екатеринбург
ул. Щербакова, д. 77, Екатеринбург
ул. Гоголя, д. 57, Екатеринбург
ул. Техническая, д. 148, Екатеринбург
ул. Комвузовская, д. 21, лит. ж, Екатеринбург
мкр. Светлый, д. 1, Екатеринбург
мкр. Светлый, д. 2, Екатеринбург
ул. Фабричная, д. 38, Екатеринбург
ул. Патриса Лумумбы, д. 91, Екатеринбург
пр-кт. Академика Сахарова, д. 68, Екатеринбург
пр-кт. Академика Сахарова, д. 62, Екатеринбург
ул. Рощинская, д. 37, к. А, Екатеринбург
ул. Крупносортщиков, д. 12, к. А, Екатеринбург
ул. Павла Шаманова, д. 11, Екатеринбург
ул. Альпинистов, д. 20., Екатеринбург
ул. Малышева, д. 21., к. 2, Екатеринбург
пер. Переходный, д. 9., Екатеринбург
пер. Шамарский, д. 5, Екатеринбург
ул. Павла Шаманова, д. 13, Екатеринбург
ул. Павла Шаманова, д. 9, Екатеринбург
проезд. Горнистов, д. 15, Екатеринбург
пр-кт. Академика Сахарова, д. 64, Екатеринбург
д. ул. Советская, д. 62, Екатеринбург
ул. Павла Шаманова, д. 17, Екатеринбург
ул. Малышева, д. 21, к. 3, Екатеринбург
ул. Старых Большевиков, д. 3а, Екатеринбург
ул. Таватуйская, д. 25, к. 4, Екатеринбург
ул. Заводская, д. .75, Екатеринбург
ул. Уральская, д. 1 подъезд 1, Екатеринбург
мкр. Светлый, д. 3, Екатеринбург
мкр. Светлый, д. 4, Екатеринбург
ул. Библиотечная, д. 27, Екатеринбург
ул. Малышева, д. 150., Екатеринбург
ул. Счастливая, д. 4, Екатеринбург
ул. Старых Большевиков, д. 3в, Екатеринбург
ул. Суходольская, д. 47, Екатеринбург
ул. Рассветная, д. 6, к. 1, Екатеринбург
ул. Палисадная, д. 18, Екатеринбург
пер. Сызранский, д. 15, Екатеринбург
ул. Степана Разина, д. 107а, к. 1, Екатеринбург
ул. Степана Разина, д. 107а, к. 2, Екатеринбург
ул. Павла Шаманова, д. 7, Екатеринбург
ул. Самолетная, д. 5, к. 2, Екатеринбург
пер. Малый, д. 15, Екатеринбург
ул. Родонитовая, д. 32, Екатеринбург
пер. Ремесленный, д. 5, Екатеринбург
ул. Чайковского, д. 86в, Екатеринбург
ул. Техническая, д. 154, Екатеринбург
ул. Машинная, д. 1б, к. 1, Екатеринбург
ул. Кировградская, д. 4, Екатеринбург
ул. Техническая, д. 144, Екатеринбург
